15+15 steps
StartTime: 2017-07-06 16:05:20.203
Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz 
2.203	-0.3491	0.1108	0.9121	2.1362	-1.1597	-5.2490	6.7401	21.6431	-152.8143	37.5600	-166	-236	102 
2.235	-0.3940	0.0825	0.9253	2.2583	5.9814	-21.4844	6.5039	22.0166	-154.1052	37.5800	-162	-237	105 
2.438	-0.3130	0.2603	0.9341	-10.1929	-1.2817	-4.0894	5.6909	22.3846	-155.9070	37.5900	-156	-240	103 
2.469	-0.2681	0.1211	0.9136	-21.2402	5.4321	25.4517	4.9548	22.0990	-154.0887	37.6200	-159	-233	99 
2.594	-0.2344	0.1660	0.9092	-25.8789	10.1929	35.9497	4.0759	22.2198	-150.9302	37.6200	-161	-229	96 
2.657	-0.2251	0.0991	0.9424	-35.7056	16.9678	45.3491	2.9718	22.9779	-146.4532	37.6200	-162	-221	90 
2.703	-0.2324	-0.0103	0.9531	-31.3110	3.9063	50.0488	1.5875	23.5492	-141.3062	37.6600	-165	-205	81 
2.891	-0.3486	-0.0586	1.1274	-37.3535	8.3008	39.5508	0.0824	23.5876	-136.6919	37.6600	-168	-188	81 
3.000	-0.4927	-0.2451	1.3809	-20.4468	-15.0757	-0.9155	-2.3456	22.6923	-134.6210	37.6700	-171	-175	80 
3.032	-0.3813	0.2100	0.4360	23.6206	-9.6436	20.1416	-2.1478	21.4069	-135.7526	37.6800	-175	-171	83 
3.110	-0.3525	-0.1494	1.0771	1.5259	-9.6436	-32.4097	-0.1703	21.5717	-135.7031	37.6800	-179	-175	83 
3.266	-0.2529	-0.1377	0.6675	34.1797	-26.3672	-22.0947	0.8295	19.8798	-138.3508	37.6800	-182	-179	88 
3.454	-0.2124	0.1313	0.9307	32.0435	-2.1973	-62.1948	1.8622	19.5172	-143.7122	37.6800	-182	-193	90 
3.485	-0.2090	0.0229	0.9697	25.2686	-19.5923	-32.4707	3.5925	18.3911	-148.0902	37.7000	-176	-205	94 
3.516	-0.4771	0.2041	1.3687	15.7471	-17.9443	-42.7856	3.7573	17.4243	-153.0066	37.7100	-174	-218	103 
3.657	-0.5288	-0.1646	0.4458	27.2217	-6.6528	18.3716	6.5808	17.1661	-152.8418	37.7200	-174	-227	109 
3.719	-0.3984	0.3765	0.7646	-11.4136	7.1411	-26.6113	4.7791	18.7646	-155.3302	37.7400	-172	-237	109 
3.860	-0.2148	-0.2739	0.8081	-25.3906	-12.4512	42.1753	3.8068	18.8031	-153.2428	37.7300	-169	-235	104 
3.907	-0.1616	0.0049	0.8975	-1.9531	10.0098	-10.1929	1.6919	19.0942	-152.3309	37.7600	-171	-230	98 
4.063	-0.2979	-0.1030	1.1230	-2.7466	-3.9673	24.9634	2.1149	19.0118	-150.7159	37.7700	-168	-223	103 
4.126	-0.6641	-0.0791	0.8193	-14.5874	-15.6250	-49.6216	0.5493	18.5944	-151.8915	37.7800	-168	-221	102 
4.282	-0.0669	0.0991	0.9268	6.0425	-28.9307	-23.9258	-0.5328	17.0782	-155.9454	37.7700	-169	-227	99 
4.329	-0.3394	-0.2622	0.7598	33.5693	-7.6904	-63.1714	-0.3680	17.0728	-157.8131	37.8100	-168	-234	103 
4.454	-0.1870	0.3213	1.0088	13.6108	6.8359	-41.0156	1.4502	17.8198	-163.8171	37.7800	-158	-247	107 
4.516	-0.2271	-0.1113	0.9883	12.3901	3.2349	-30.0903	2.1313	17.3914	-165.8551	37.8100	-152	-256	113 
4.641	-1.0049	0.1270	1.3345	10.6812	-9.7656	5.1270	2.6257	17.3804	-168.2336	37.8400	-148	-265	112 
4.735	-0.3960	-0.4360	1.0303	7.4463	-4.5776	8.6060	6.1798	16.9135	-164.0094	37.8400	-153	-266	120 
4.860	-0.4033	0.3755	0.7275	-29.7241	-7.5073	31.1890	5.2295	17.6660	-164.0369	37.8500	-153	-271	121 
4.923	-0.0625	-0.2349	0.6406	-3.5400	-9.4604	-1.0986	2.2192	14.1614	-160.7574	37.8600	-162	-261	120 
5.063	-0.3198	0.2642	1.1504	-2.7466	56.6406	14.7705	2.5708	16.6553	-159.5270	37.8800	-163	-260	121 
5.126	-0.1621	-0.5249	1.1934	-4.2725	-13.1836	20.2637	2.9169	16.5125	-155.9290	37.8900	-162	-258	117 
5.282	-0.6172	0.1401	0.7305	-17.1509	-10.2539	-38.9404	0.1758	17.7100	-160.3400	37.9000	-161	-257	116 
5.329	-0.2842	-0.2344	0.9614	1.8311	7.1411	-25.9399	0.1978	16.9904	-162.5153	37.9000	-149	-264	119 
5.501	-0.2256	0.1460	0.6753	34.9731	-21.3623	-63.7207	0.3241	15.9961	-166.9647	37.9300	-142	-273	121 
5.641	-0.1948	0.0908	0.9565	15.3198	0.7324	-54.6265	0.5713	16.8585	-173.5181	37.9400	-120	-289	130 
5.673	-0.2974	0.1367	0.8506	24.5361	-3.7842	-48.6450	1.8347	16.0126	-177.2589	37.9700	-101	-297	133 
5.735	-0.5649	-0.1025	1.2104	30.7617	-4.6997	33.2642	3.2355	16.0840	-179.8572	37.9600	-87	-303	142 
5.860	-0.0479	0.3135	0.7622	-14.5874	16.6016	-90.6982	2.1698	14.7986	177.3523	37.9900	-82	-308	146 
5.923	-0.1914	-0.1914	0.6631	-11.6577	7.8735	-38.8794	-1.6699	18.1329	172.8149	37.9900	-63	-308	141 
6.079	-0.3618	-0.2134	1.0283	2.0142	30.3955	-36.2549	-3.3618	21.1432	169.7937	38.0000	-42	-309	139 
6.141	-0.3506	-0.0908	1.1943	4.9438	11.2305	11.2305	-3.2684	22.0056	168.2776	38.0100	-27	-310	143 
6.298	-0.6680	-0.6274	1.3750	9.9487	26.8555	-5.4932	-3.6310	22.4286	168.1622	38.0300	-23	-309	139 
6.360	-0.5269	0.1372	0.4707	24.9023	-4.8218	9.0942	-1.2689	23.9008	167.4426	38.0300	-22	-310	140 
6.485	-0.5674	-0.0625	0.7554	36.7432	16.9678	-44.1284	-0.1978	25.5762	164.3335	38.0400	-19	-316	148 
6.532	-0.3828	0.0503	0.5381	23.2544	27.8320	-35.0952	1.8622	26.3287	161.3123	38.0400	-10	-320	157 
6.704	-0.3848	0.2607	1.1099	17.0898	2.9297	-43.7622	1.5161	27.7020	156.7145	38.0600	6	-320	167 
6.845	-0.5889	0.0112	1.0942	15.6860	-17.0288	14.2212	3.6365	27.4054	157.7856	38.0700	7	-317	172 
6.876	-0.6895	-0.2739	0.4443	-15.3809	-20.6299	-50.3540	2.3456	27.3285	155.9290	38.0600	8	-320	177 
6.907	-0.4961	0.1870	0.9097	-15.7471	2.4414	12.3291	-1.7798	29.3445	150.7709	38.0800	22	-311	171 
7.079	-0.2476	-0.2529	0.3926	-24.2920	3.6621	-8.1787	-3.5596	28.9655	152.6166	38.1000	21	-304	165 
7.126	-0.4058	-0.0352	0.9341	-15.8691	-10.1929	-27.5879	-7.9376	29.6246	148.8647	38.1000	28	-299	159 
7.298	-0.4194	-0.1968	1.2803	4.5776	12.3901	-5.3711	-8.9594	28.7402	148.8153	38.1300	29	-293	158 
7.329	-0.6870	-0.1987	1.3125	15.0757	-9.3384	4.3335	-7.9980	29.3610	148.9691	38.1200	30	-294	161 
7.517	-0.5425	0.0537	0.6821	12.0239	12.7563	51.8188	-2.7631	29.8499	154.8962	38.1400	25	-298	161 
7.548	-0.2949	-0.3325	0.6470	24.5972	-29.2358	-10.8032	-1.0052	27.9877	156.3080	38.1400	13	-305	164 
7.767	-0.4629	0.2090	0.7607	9.5215	29.4189	-11.5967	0.4999	28.0371	154.7809	38.1700	12	-309	171 
7.908	-0.3804	0.1113	0.9878	10.6201	-5.3711	-14.0381	0.8514	28.3118	154.0283	38.1800	19	-308	176 
7.970	-0.5156	0.0879	1.2129	2.1973	-2.3193	9.0332	2.0984	27.8394	154.9951	38.1900	16	-312	179 
7.970	-0.5884	-0.1973	0.7188	-7.1411	-50.2930	-7.5073	2.4554	28.4326	156.1542	38.2000	16	-311	182 
8.095	-0.4575	0.0669	0.8564	-23.0713	11.9019	-19.8975	-0.5768	28.2788	153.7097	38.2100	17	-308	175 
8.142	-0.2539	-0.1987	0.5220	-33.0200	-10.1929	13.1836	-2.7356	27.4823	155.1379	38.2100	15	-303	169 
8.298	-0.3965	-0.0020	0.7959	-16.8457	4.6997	-6.1035	-6.4325	27.9712	153.9679	38.2300	18	-297	160 
8.361	-0.3721	-0.1421	1.1563	-15.1978	19.8364	22.2778	-7.5037	28.7842	155.5994	38.2400	18	-294	157 
8.517	-0.6367	-0.2212	1.1987	-10.3149	1.8311	20.2026	-7.4872	29.3445	157.9230	38.2800	17	-292	155 
8.564	-0.5869	0.2095	0.4971	18.1274	-28.7476	61.6455	-5.1031	29.0039	160.8069	38.3000	9	-294	152 
8.595	-0.4692	-0.1230	0.8809	17.1509	-6.0425	-13.6719	-2.4554	29.7675	163.4930	38.3000	-2	-294	154 
8.751	-0.3433	0.1030	0.4106	31.1890	6.2256	-7.0801	-0.3241	28.8446	162.2626	38.3000	4	-300	166 
8.923	-0.4922	0.1108	0.9917	23.5596	6.7139	-30.9448	1.4392	30.5695	160.2136	38.3300	8	-302	173 
9.001	-0.4761	0.2158	1.2461	6.5308	-14.1602	16.5405	3.4991	30.2728	160.0598	38.3400	13	-307	181 
9.095	-0.7949	-0.1270	1.2202	-19.0430	-10.4370	15.0146	4.5703	30.2179	163.5754	38.3500	8	-305	184 
9.173	-0.4131	-0.0488	0.8286	-24.2920	4.3335	-3.9063	0.8130	30.2069	162.1198	38.3600	8	-304	174 
9.314	-0.3511	-0.0586	0.5537	-30.6396	-7.5073	3.2349	-1.4941	29.4818	163.3282	38.3500	8	-302	169 
9.361	-0.3950	-0.0376	0.7974	-14.4653	6.3477	-20.5078	-5.3558	30.1245	161.2408	38.3700	6	-297	159 
9.533	-0.3623	-0.2236	1.1631	-16.7236	11.2305	11.9019	-6.5698	30.0421	161.4880	38.3900	8	-295	152 
9.595	-0.6699	-0.1909	0.9595	-0.4883	8.2397	5.3101	-7.4707	30.0970	161.6913	38.4000	9	-290	150 
9.720	-0.6206	0.3232	0.4800	21.4233	-47.7295	54.6875	-4.8175	30.1630	164.2017	38.4200	9	-289	152 
9.767	-0.4116	-0.1270	0.8071	20.3247	-13.1836	-10.9253	-2.1039	29.2676	166.4978	38.4200	-4	-296	151 
9.814	-0.2651	0.1479	0.4316	31.6162	-6.7139	-14.0991	-0.2307	27.2406	164.5972	38.4500	-4	-301	157 
9.986	-0.3652	0.0620	0.9233	10.9253	-8.6060	-8.7891	2.0544	27.9053	164.4214	38.4500	0	-306	161 
10.017	-0.3369	0.2690	1.1714	4.3945	9.7656	-3.4180	2.7411	27.3999	164.0149	38.4600	0	-305	168 
10.173	-0.7930	0.2158	1.6406	8.8501	15.8691	12.0239	3.8892	27.9218	165.5859	38.4800	0	-304	167 
10.220	-0.5923	-0.1626	0.5811	-11.2915	12.6343	-53.7109	1.7633	27.3010	163.3887	38.4900	-1	-302	165 
10.392	-0.3501	0.0425	0.7197	-16.9678	-16.8457	2.6245	-1.2415	27.4329	160.4938	38.5000	10	-297	162 
10.408	-0.2964	-0.2388	0.5107	-29.2358	21.9116	-0.3662	-3.8837	27.2241	161.2463	38.4900	7	-293	154 
10.595	-0.2617	-0.1328	0.9600	-18.6157	-22.0337	8.9111	-6.0150	27.3065	161.6913	38.5100	10	-290	151 
10.627	-0.3232	-0.1685	1.3179	4.7607	4.3945	-9.3994	-6.9379	25.5981	162.2955	38.5300	7	-289	146 
10.767	-0.8682	0.0518	1.5142	13.8550	-16.2354	8.5449	-5.7623	26.7572	162.6086	38.5400	9	-289	151 
10.798	-0.4316	0.0229	0.6191	1.8311	21.2402	37.5366	-2.3895	25.9937	166.6681	38.5700	3	-289	146 
11.002	-0.3286	-0.1655	0.6558	32.3486	-15.9302	-14.1602	-0.7086	25.9937	167.5745	38.5700	-2	-290	150 
11.033	-0.3496	0.1440	0.6729	23.6206	23.3154	-31.6162	1.1206	26.3068	164.5203	38.5600	1	-297	159 
11.205	-0.2832	0.1685	0.9609	5.6763	15.9912	-27.5269	1.7853	28.0811	161.7517	38.5900	16	-303	167 
11.252	-0.5425	0.0649	1.1655	0.7935	13.0005	19.2261	2.6147	29.8224	162.2900	38.6000	22	-299	169 
11.377	-0.6733	-0.2271	0.7173	-15.6250	-19.8364	-12.1460	3.2135	31.2231	163.2568	38.5800	23	-303	172 
11.408	-0.5044	-0.0327	0.8862	-14.3433	-0.9766	-19.8975	-0.9723	31.7120	158.5657	38.6100	30	-298	169 
11.549	-0.3213	-0.0840	0.4604	-24.4141	-4.9438	1.4038	-3.2135	30.3992	157.8955	38.6100	35	-293	162 
11.596	-0.4346	-0.0718	0.8037	-21.9116	5.4932	-7.5684	-6.0590	31.6681	157.0331	38.6200	35	-285	153 
11.752	-0.3931	-0.1528	1.1411	-16.9067	23.4985	18.5547	-7.8058	31.6901	157.8351	38.6500	39	-284	146 
11.814	-0.8110	-0.2661	1.0742	-0.0610	5.3711	27.7100	-7.0258	32.6624	160.0598	38.6500	39	-283	147 
11.970	-0.5737	0.1851	0.3271	13.4277	-46.8750	63.2935	-3.5541	31.6461	163.6853	38.6500	30	-284	150 
12.049	-0.4683	-0.1343	0.7778	21.1182	-20.9961	-3.9673	-0.9888	31.1792	166.2341	38.6500	16	-291	147 
12.174	-0.3340	0.1050	0.4751	31.4331	2.3804	-28.9917	0.0659	29.2786	163.1689	38.6800	17	-293	151 
12.330	-0.4526	0.2202	0.9707	14.8926	8.3008	-12.0850	2.3016	30.4761	161.3562	38.7000	23	-292	159 
12.361	-0.4004	0.1318	1.2813	2.6245	-7.2021	10.1318	3.5760	30.2454	161.8835	38.7000	31	-291	166 
12.392	-0.8813	-0.0063	1.4653	-5.5542	-24.6582	2.3193	3.5925	30.6189	162.3065	38.7000	34	-293	169 
12.549	-0.5513	-0.1592	0.8022	-6.6528	13.3667	-52.2461	-1.2469	29.4379	156.4618	38.7100	38	-291	165 
12.627	-0.3262	0.0942	0.5371	-28.3813	-20.6909	10.0708	-2.9388	28.9050	154.6216	38.7300	48	-286	159 
12.767	-0.3931	-0.1880	0.7729	-22.3999	23.9868	-9.2163	-6.8005	29.8553	153.9899	38.7400	45	-281	153 
12.861	-0.3359	-0.1802	1.1875	-24.5972	10.8643	29.9072	-7.9816	29.8224	156.1926	38.7300	49	-280	148 
12.986	-0.5522	-0.0220	1.3076	1.5259	1.0376	36.3770	-7.4542	30.2673	159.4830	38.7400	45	-283	145 
13.049	-0.6543	0.1914	0.6904	19.1040	-60.9131	43.3960	-5.0482	30.4761	162.7460	38.7700	41	-286	145 
13.236	-0.4053	-0.1157	0.7930	16.6626	20.5078	-1.3428	-1.4392	29.2236	166.2671	38.7800	23	-300	147 
13.236	-0.3179	-0.0688	0.3950	41.4429	-13.0615	-40.1611	-0.3955	28.7292	162.4878	38.7700	24	-306	149 
13.392	-0.4497	0.3022	0.8828	28.5645	28.3813	-16.4185	2.7795	31.1847	159.9500	38.8000	43	-309	162 
13.455	-0.5146	0.2368	1.4141	9.3384	1.9531	22.2168	5.2625	32.2943	160.9607	38.8000	46	-313	172 
13.627	-0.8423	0.0874	1.4746	-18.1274	15.3198	14.5874	5.8832	32.2778	163.5480	38.8200	40	-316	176 
13.627	-0.4302	-0.2598	0.7773	-13.8550	-7.4463	-43.0908	0.5988	30.6354	159.2963	38.8300	38	-315	160 
13.799	-0.4165	0.0918	0.6431	-19.1040	-13.3667	-21.3623	-2.3291	29.9103	156.2036	38.8300	46	-308	155 
13.861	-0.3569	-0.1875	0.6694	-18.2495	19.6533	-23.4375	-5.9436	30.1794	153.7866	38.8400	53	-303	147 
14.111	-0.3770	-0.1460	1.0537	-10.5591	4.3335	-1.2817	-8.1573	30.3827	152.1387	38.8600	62	-297	144 
14.205	-0.4004	-0.0664	1.4902	11.5967	16.4185	0.0000	-8.8330	31.0748	151.5344	38.8700	63	-293	141 
14.236	-0.6860	-0.1313	0.9609	36.4990	-21.5454	-16.1133	-7.3773	31.4539	150.0842	38.8800	70	-293	148 
14.362	-0.4189	-0.2061	0.7559	41.8701	-40.4663	-13.5498	-4.3231	30.4816	148.7659	38.8700	72	-291	156 
14.408	-0.3076	0.1499	0.3081	58.6548	-9.6436	-44.0063	-1.9446	27.4933	144.3054	38.8900	73	-289	159 
14.440	-0.4565	-0.1636	0.9966	26.7334	-10.3149	-25.1465	1.8677	28.8940	143.2727	38.8900	81	-290	171 
14.596	-0.2354	0.0244	0.7983	35.9497	-23.4985	-80.2002	1.9281	26.0486	137.8070	38.9100	89	-283	175 
14.658	-0.4907	0.2168	0.9365	42.3584	-2.9297	-82.9468	1.2964	25.4224	128.9575	38.9200	106	-265	179 
14.705	-0.0957	-0.2832	0.9805	34.4238	-44.3115	-91.7969	1.9995	22.9340	122.6239	38.9300	120	-252	182 
14.830	-0.6201	-0.0435	0.8613	41.1987	-5.5542	-54.1992	1.0272	22.7417	112.6923	38.9500	131	-229	182 
14.893	-0.4785	0.0464	1.0352	20.8130	26.8555	-110.9619	-1.3623	23.9447	103.1836	38.9500	142	-206	184 
15.065	-0.3071	-0.1846	0.5859	11.5967	-7.4463	-77.6367	-4.3341	23.5876	96.3721	38.9600	149	-182	190 
15.190	-0.4302	-0.1279	0.9302	15.6860	21.1182	-33.7524	-5.3888	24.9664	91.4612	38.9800	150	-163	194 
15.252	-0.2686	-0.1426	0.8149	34.8511	12.4512	-33.5693	-4.8505	24.8730	88.9453	39.0000	148	-151	193 
15.283	-0.3218	-0.0688	1.1514	37.7808	5.1270	-29.9683	-2.9608	25.6146	86.8854	39.0100	149	-140	195 
15.487	-0.8237	-0.5747	1.4238	28.0762	-9.7656	-52.4902	-1.1700	23.8403	85.4132	39.0100	140	-134	196 
15.596	-0.5479	0.3535	0.3618	56.1523	-41.8091	-62.7441	-1.4227	22.3297	77.8766	39.0200	129	-115	185 
15.658	-0.5869	-0.3818	1.1587	48.1567	12.5732	-127.5635	-1.0052	22.3077	71.2408	39.0400	116	-105	179 
15.705	-0.5308	0.1704	0.5825	82.4585	2.1362	-111.7554	0.9613	22.0166	61.0236	39.0500	97	-88	166 
15.846	-0.3955	0.2407	0.7622	72.1436	-13.3057	-105.5908	3.6365	23.1097	52.0422	39.0600	75	-75	154 
15.909	-0.3115	0.1958	0.8770	51.2695	4.8828	-58.5938	7.2015	23.8074	49.0704	39.0700	52	-73	145 
16.018	-0.3262	0.1187	1.2500	37.0483	14.8315	-89.7827	8.8000	24.9719	46.2854	39.0800	38	-70	136 
16.096	-0.9590	0.2847	1.5781	18.7988	25.3906	-5.7983	8.7561	28.7622	45.0385	39.0900	25	-65	129 
16.283	-0.8457	0.1157	0.9771	-1.2817	50.2319	-57.1899	4.2957	30.6793	42.5281	39.0900	18	-62	131 
16.315	-0.4497	-0.1646	0.6240	-2.9297	-28.4424	-52.7344	1.6260	29.9872	43.3575	39.0900	11	-60	137 
16.440	-0.4663	0.1147	0.6665	-6.3477	13.9160	-61.2793	-3.6200	29.3939	38.3698	39.0900	-3	-53	136 
16.487	-0.4102	0.0386	0.7109	-18.7378	4.6997	18.4937	-5.4053	30.4761	42.1271	39.0900	-10	-51	136 
16.690	-0.4995	-0.2095	1.3203	-10.7422	4.7607	-25.6348	-6.6138	30.9430	46.7578	39.1100	-9	-49	138 
16.721	-0.9092	-0.3984	1.4790	11.4136	15.5029	-9.4604	-7.6520	31.1517	48.3508	39.1200	-12	-43	143 
16.862	-0.5464	-0.0029	0.5093	19.5313	-14.0381	10.4370	-4.0759	29.9707	54.1736	39.1300	-11	-45	145 
16.924	-0.3799	-0.1016	0.5791	27.2827	-8.6670	-10.5591	-2.0984	28.4161	56.7554	39.1600	-12	-50	141 
17.096	-0.4268	0.2305	0.6855	7.8735	17.3950	3.8452	-0.0110	29.9213	60.3424	39.1600	-18	-51	134 
17.127	-0.4336	0.1128	1.1387	-3.9673	8.2397	6.8970	0.9558	30.9265	66.1377	39.1600	-16	-55	134 
17.268	-0.6226	0.3901	1.0908	-15.8081	-3.1128	-1.4038	0.2362	30.0641	70.6146	39.1900	-16	-50	140 
17.315	-0.6304	-0.3804	0.3262	-14.7095	1.0986	-59.9976	-2.1643	29.7125	71.8890	39.1800	-15	-50	145 
17.440	-0.4453	0.0557	0.7495	-2.9297	-7.2632	-26.9775	-6.0480	29.9817	68.0054	39.1800	-24	-46	145 
17.518	-0.2046	-0.2227	0.2813	-22.8271	14.2822	-8.1177	-7.9926	29.7839	69.7028	39.1900	-28	-40	151 
17.659	-0.4292	-0.2744	1.0293	-12.7563	-5.2490	-32.8979	-11.8213	30.6299	66.3025	39.2000	-29	-40	151 
17.706	-0.4912	0.2920	1.2153	-10.4980	3.1738	41.7480	-12.5079	31.2177	69.4391	39.2300	-34	-35	154 
17.862	-0.8940	-0.0205	0.9893	13.9771	-32.8369	44.3726	-9.3878	34.2004	77.1460	39.2300	-26	-40	158 
17.909	-0.3652	-0.0483	0.6567	8.7280	1.8921	22.0947	-4.6472	32.7338	83.9795	39.2300	-16	-42	158 
18.065	-0.3232	-0.0107	0.4604	24.2920	-27.0996	-4.5776	-2.6697	31.4044	86.0889	39.2400	-11	-49	154 
18.127	-0.4810	0.1353	0.8442	9.2773	11.2915	-8.1787	-0.4834	32.2449	88.5938	39.2500	-8	-49	151 
18.268	-0.5601	0.2866	1.3374	-3.1738	20.8740	33.3862	1.8292	33.3270	93.8672	39.2800	-9	-54	148 
18.331	-0.6235	0.0811	1.1860	-7.5684	20.0806	26.4282	2.9169	32.3492	100.2832	39.2900	-5	-56	153 
18.503	-0.7642	-0.1660	0.8691	-18.6157	16.7236	-43.6401	-0.2197	33.0634	99.4922	39.2900	0	-54	156 
18.503	-0.4077	0.1118	0.5996	-7.3853	-17.9443	-34.3018	-3.3014	31.9043	96.7456	39.2900	-3	-47	158 
18.659	-0.3486	-0.2222	0.5742	-18.6157	9.9487	-31.8604	-6.6852	31.7120	94.4330	39.2900	-7	-44	164 
18.706	-0.3740	-0.0464	0.8286	-13.0615	7.4463	-1.7090	-9.2450	32.0636	92.7576	39.3300	-12	-44	165 
18.878	-0.5605	-0.0625	1.3540	-9.0942	12.5122	30.3345	-9.4482	33.4259	95.7898	39.3200	-8	-43	172 
18.925	-0.7881	0.0796	1.1128	4.5776	-23.2544	26.9775	-7.6080	34.6014	99.5416	39.3600	3	-42	175 
19.081	-0.5249	-0.1025	0.8389	14.5874	-8.6670	7.8735	-4.5758	33.8049	103.3264	39.3500	9	-49	175 
19.143	-0.3867	-0.0928	0.5669	30.4565	-22.3999	-19.9585	-2.5928	31.2231	102.6343	39.3500	4	-52	168 
19.300	-0.5146	0.2056	0.8628	22.1558	12.9395	-20.9351	-0.5603	31.9922	101.5521	39.3600	0	-56	163 
19.331	-0.4390	0.2339	1.3154	9.4604	15.4419	4.2114	1.4172	31.8439	103.4802	39.3600	-4	-57	160 
19.503	-0.7207	0.0474	1.4219	-21.2402	5.1880	47.6685	3.7244	31.8219	110.1160	39.3900	1	-60	158 
19.550	-0.6533	-0.2432	0.8462	-13.9771	11.1084	-52.3071	-0.9558	31.9592	107.1332	39.4000	1	-55	165 
19.659	-0.3545	0.1689	0.5146	-21.6675	-12.3291	-9.7046	-3.0103	30.6519	105.6500	39.4100	-4	-53	167 
19.690	-0.4253	-0.1841	0.7661	-8.6060	21.5454	-24.4141	-6.7291	31.5802	102.4805	39.4200	-6	-50	171 
19.893	-0.3301	-0.1826	1.1309	-17.2119	17.9443	3.2959	-7.7234	31.8054	102.9858	39.4200	-7	-45	174 
19.956	-0.5649	-0.2803	1.0962	13.6108	-17.2119	16.4185	-7.5146	31.7560	104.4855	39.4400	-2	-43	179 
