10 times
StartTime: 2017-07-06 16:14:19.405
Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz 
59.907	-0.0532	0.0371	1.0005	-0.2441	-0.9155	1.4648	1.9775	2.9938	-114.4611	42.4300	-218	-109	108 
59.922	-0.0610	0.0483	1.0049	0.3052	-0.3052	0.5493	2.0160	2.9388	-114.6149	42.4400	-216	-110	106 
60.047	-0.0576	0.0518	0.9907	0.0000	-1.4648	0.1221	2.0764	2.8125	-114.8346	42.4400	-218	-109	105 
60.063	-0.0532	0.0459	1.0151	0.2441	-5.6763	1.8921	2.1204	2.5269	-114.9939	42.4700	-218	-111	107 
60.188	-0.0225	0.0557	0.9858	-0.7935	-4.3335	1.7090	2.1643	1.9171	-115.0269	42.4500	-218	-105	108 
60.188	-0.0308	0.0483	0.9995	-1.9531	0.3662	0.1221	2.0764	1.7578	-115.0818	42.4600	-219	-106	113 
60.329	-0.0425	0.0420	1.0034	-1.7090	0.0610	0.3052	1.9391	1.7523	-115.1532	42.4600	-220	-108	111 
60.407	-0.0313	0.0439	1.0005	-1.0986	-1.7090	0.0610	1.8457	1.6754	-115.2905	42.4800	-220	-106	112 
60.688	-0.0313	0.0396	1.0034	-0.5493	-0.4272	0.3662	1.8127	1.5820	-115.4169	42.4800	-219	-110	112 
60.704	-0.0298	0.0449	0.9980	-1.0376	-1.0986	0.2441	1.7853	1.5381	-115.5212	42.4800	-220	-109	112 
60.782	-0.0156	0.0415	0.9878	-3.3569	-1.6479	-0.4883	1.6150	1.3733	-115.6696	42.4800	-221	-111	109 
60.782	-0.0283	0.0303	1.0054	-2.1362	-0.4883	-0.7935	1.3843	1.4117	-115.8398	42.4900	-219	-107	111 
60.891	-0.0308	0.0264	1.0044	-1.0986	-0.5493	0.7324	1.2305	1.3513	-115.8563	42.4800	-220	-104	112 
60.969	-0.0283	0.0366	1.0000	-0.3662	-1.0986	0.4272	1.1975	1.2964	-115.8289	42.5200	-217	-110	112 
61.126	-0.0225	0.0322	0.9980	-0.3662	-0.9155	0.1221	1.2030	1.2085	-115.9003	42.5000	-222	-109	112 
61.235	-0.0273	0.0327	1.0029	-0.4883	-0.7324	0.4883	1.2030	1.1646	-115.9607	42.5100	-218	-109	113 
61.344	-0.0215	0.0356	0.9941	-0.3662	-0.9155	0.6714	1.2085	1.0767	-115.9827	42.5300	-220	-107	115 
61.438	-0.0210	0.0317	0.9990	-0.4272	-0.9155	0.6714	1.2085	0.9998	-115.9717	42.5200	-220	-108	110 
61.438	-0.0205	0.0308	1.0005	-0.2441	-0.3662	0.4272	1.2085	0.9338	-116.0046	42.5300	-223	-108	114 
61.641	-0.0181	0.0332	1.0000	-0.3052	0.1221	0.6104	1.2195	0.9174	-116.0101	42.5400	-223	-109	114 
61.719	-0.0205	0.0327	1.0020	-0.4272	0.6104	0.6714	1.2360	0.9558	-116.0046	42.5500	-222	-109	115 
61.735	-0.0171	0.0386	0.9976	-1.1597	-1.2817	0.0000	1.2140	0.9668	-116.0376	42.5300	-216	-108	111 
61.891	-0.0210	0.0225	1.0054	-0.4272	1.7090	0.1831	1.1426	1.0217	-116.1420	42.5400	-220	-107	113 
62.001	-0.0317	0.0347	1.0000	0.3662	-0.5493	1.4648	1.1700	1.1041	-116.0651	42.5500	-219	-107	109 
62.047	-0.0190	0.0332	0.9995	-0.4272	0.3662	0.4883	1.2030	1.1096	-116.0870	42.5500	-221	-109	111 
62.141	-0.0244	0.0308	0.9990	-0.2441	0.8545	0.8545	1.2085	1.1810	-116.0760	42.5700	-225	-108	113 
62.266	-0.0225	0.0366	0.9976	-0.0610	1.6479	1.2207	1.2469	1.3293	-116.0321	42.5800	-219	-108	110 
62.313	-0.0361	0.0366	1.0054	-0.1831	1.6479	1.2817	1.2799	1.5216	-115.9662	42.5800	-219	-108	113 
62.485	-0.0347	0.0322	0.9980	-0.2441	0.7935	0.6714	1.2854	1.6370	-115.9387	42.5800	-221	-105	111 
62.547	-0.0420	0.0352	1.0054	-0.3662	1.2207	0.8545	1.2964	1.7413	-115.9552	42.5900	-222	-109	110 
62.657	-0.0332	0.0376	0.9922	-0.2441	-0.1221	0.9766	1.2964	1.7743	-115.9552	42.5900	-215	-106	112 
62.751	-0.0420	0.0327	1.0010	-0.3662	0.0000	0.7324	1.3019	1.8073	-115.9937	42.5900	-214	-107	115 
63.126
